scydev db4o viewer,a free alternative to db4os objectmanager or ome (object manager enterprise). allows you to view and edit all objects stored in a db4o database. the old objectmanager 6.4 could no longer be used on new databases  and the new ome has crippling bugs.,front-ends
sylex php projects,sylex php is a collection of php classes for help webmasters and database administrators to create forms with javascript validation (form generator) and reports (report generator) in a easy way. all classes are made to use with mysql.,front-ends
video annotation and reference system,the video annotation and reference system (vars) is a software interface and database system that provides tools for describing  cataloging  retrieving  and viewing the visual  descriptive  and quantitative data associated with video.,front-ends
laboratory management system,a laboratory management system based on database service  .net framework linq technic and iis web server.,front-ends
t-sql developer,includes sql editor with syntax highlighting  code completion and templates  visual editing of database objects (tables  indexes  etc.)  debugger of stored procedures  editable results  import/export features,front-ends
employee scheduler,this employee scheduler lets your employees to login and enter their prefered work schedule.  it then allows supervisors the ability to login and assign their employees to positions based on their preferred hours.  it requires php and a mysql database.,front-ends
mediawiki,mediawiki is the collaborative editing software that runs wikipedia  the free encyclopedia  and other projects. mediawiki is no longer distributed via sourceforge  for downloads and other information please visit www.mediawiki.org.,front-ends
pgaccess,pgaccess is a graphical interface to postgresql database written in tcl/tk and applications building environment. currently  this project is not actively maintained  but the published versions should work.,front-ends
mksqlite,a matlab mex-dll to sqlite databases,front-ends
stelib,le stelib sono librerie php per costruire dinamicamente pagine web per pc  palmari  cellulari o telefoni ip; queste librerie sono un insieme di classi che ci aiutano a gestire database  pabx voip (asterisk)  mootools   phpplot etc.,front-ends
jfacedbc,jfacedbc 2.0 is a plugin for eclipse. it allows you to view the structure and the content of any jdbc compliant database  issuing sql commands  etc. newer versions are available under a commercial license at www.jfacedbc.com,front-ends
rest style web service enabler for rdbms,sqlrest enables access to a relational database as restful web service. entities can be queried  created and modified using the http methods get  post  put and delete.,front-ends
