lxc,role to manage lxc on arch linux,system
dart,ansible script to install dart & dartium,development
devpi,deploys a devpi server for caching downloads from the python package index.,development
python-dev,configure common tools used for python development,cloud development
pacmanrepo,arch linux signed package repository.,system
openstack-dev,set up a server with tools useful for developing openstack.,cloud development
supervisor2,an ansible role for install supervisor on centos, and add init script for running supervisord automatically on startup.,system web monitoring
homebrew,installs and updates homebrew (or linuxbrew).,development system packaging
sublimetext3_packagecontrol,install sublime text 3 package control and configure packages list,development
logstash-settings,a role for installing logstash configuration,development
gnatsd,an ansible role for installing gnatsd on a linux machine.,system
supervisord_config,generate configuration files for supervisord 'programs' section.,development system web
papertail-remotesyslog,a simple role to install remote syslog 2,development system
jdk,an ansible role to install jdk on linux. currently tested on centos 6.5 and ubuntu 14.04.,system
docker,installs docker and related utilities.,development system
nginx-passenger,sets up nginx and passenger from phusion apt repository.,system web
grafana,a role to install and configure grafana.,monitoring
gunicorn_config,generate configuration files for supervisord 'programs' section.,development system web packaging
rails_app,sets up and deploys a rails application,development web
php,an ansible role for installing and configuring php.,development web
tsuru,installs tsuru,cloud web
iojs,a role to install and configure io.js and npm.,development web
java-role,install oracle java for rhel/centos 6.x and debian/ubuntu,development system web
nodejsserver,sets up base-level requirements for using nodejs on a server,web packaging
apache,an ansible role for installing and configuring apache webserver,web
iojs,simple ansible role to build and install io.js from source.,development system web
netatalk,simple ansible role to build and install netatalk from source.,development system web
drfmicroservice,an opinionated ansible script for installing, deploying and testing a django-rest-framework microservice —,web
kibana,ansible role for kibana 4.,web monitoring
mongo,ansible mongo role,database nosql
nodejs,ansible nodejs role,web
elasticsearch,ansible elasticsearch role,database nosql
server-time,ntp installation and configuration for rhel/centos 6.x.,system
stouts_backup,backup system. files, dirs, databases. upload to clouds.,cloud system
ruby,this ansible role aims to install ruby on ubuntu systems.,development system
ubuntu-common-role,(an ansible role) common setup routine for ubuntu,system
ubuntu-common,(an ansible role) common setup routine for ubuntu,system
debian-upgrade,upgrade a debian,system packaging
mongodb,installs mongodb on rhel/centos servers,database nosql
openvpn,openvpn playbook for centos/fedora/rhel/rhel clones & ubuntu/debian,networking
mongodb,installs mongodb on rhel/centos servers,database nosql
system-update,provide system update.,system
system-locale,provide setting system locale.,system
git,installs git and related utilities.,development system
infoblox_restapi,playbook for infoblox,system
packer,role that installs packer, optionally with builder/provisioner plugins.,cloud development system ec2 gce rax packaging
bootstrap-ubuntu,bootstrap for ubuntu server,system
perl,perl playbook,development
docker-tools,install common tools for docker.,system
stunnel,create an encrypted tcp tunnel between two hosts using stunnel and ssl,system networking
docker_ubuntu,docker on ubuntu greater than 12.04,development system packaging
tentacool,an ansible role for running tentacool hpfeeds broker,monitoring
get-external-ip-via-dyndns,set fact about machine - external (white) ipv4 address via opendns server.,system
elixir,install elixir on ubuntu,system web
pki,pki,system
psql,installs postgresql.,database development system sql
liquidprompt,install and enable liquidprompt.,system
php_pecl,install pecl extensions for php via pecl or apt,web
flaskapp,ansible recipe to deploy flask application,system web networking
selinux_disable,disable selinux and iptables,system
mongodb,an ansible role for installing and configuring mongodb,database nosql
erlang,ansible role for erlang. installs erlang from a custom repository. by default it will install the latest ```erlang``` and ```erlang-manpages``` packages available from [erlang solutions repositories]( packages.erlang-solutions.com/erlang/).,development packaging
mongodb,an ansible role for installing and managing mongodb's.,system
mimetex,set up mimetex in ubuntu systems,system web
ionic,install ionic and cordova npm packages.,development web
composer,installs and updates composer,web
galaxy_toolshed,install and manage a galaxy tool shed ( galaxyproject.org/) server.,system web
graph,an ansible role for installing stucco graph store on ubuntu.,system
mongodb,installs and configures mongodb,database nosql
selinux,configures selinux,system
epel,installs and configures yum epel repository.,system packaging
sysdig,installs sysdig,system monitoring
search,dosomething.org search server,system
man,install man,system
consul,installs and configures consul,cloud clustering monitoring
kernel_headers,installs kernel headers,development system
apparmor,installs apparmor,system
vnstat,configure the network traffic monitor vnstat.,system vnstat monitoring network traffic
docker,install docker con centos6,development
remi_repo,configure remi and epel repo,development
clamav,ansible role to install clamav antivirus and optionally clamtk,system
heka,installs and setup heka,system monitoring
sources,sources,system
couchdb,install couchdb,database web nosql
drupal,install drupal - a world class cms,development web
etcd,installs etcd (builds 0.4.1 from github),cloud development system web packaging
apache2_examplehost,example of apache2_base role usage,web
first-five-minutes,first five minutes on a server,system packaging
backup,backup system. files, dirs, databases. upload to clouds.,cloud system
sidekiq,manage a sidekiq worker for rails applications.,development system web
monit,install monit and manage as many processes as you want.,system monitoring
nagios-nrpe,install nagios client nrpe on multi os.,monitoring
unicorn-rvm,unicorn installation with rvm and multiple application support,system web
